"","GSM524151.CEL.gz","GSM524152.CEL.gz","GSM524153.CEL.gz","GSM524154.CEL.gz","GSM524155.CEL.gz","GSM524156.CEL.gz","GSM524157.CEL.gz","GSM524158.CEL.gz","GSM524159.CEL.gz","GSM524160.CEL.gz","GSM524161.CEL.gz","GSM524162.CEL.gz","GSM524163.CEL.gz","GSM524164.CEL.gz","GSM524165.CEL.gz","GSM524166.CEL.gz","GSM524167.CEL.gz","GSM524168.CEL.gz","GSM524169.CEL.gz","GSM524170.CEL.gz"
"g7705880_3p_a_at",6.27877365089057,6.31074521860646,5.82506681796317,6.32716823259678,8.12056717812683,7.09846478823747,6.99764351208688,6.67615736626784,6.57179683194328,6.80724022787169,5.94803527964238,6.03113951861461,6.36266450171079,6.0657853344352,8.37478509901064,7.52551947874315,7.1851165230944,6.97660532143568,6.51812046288068,7.15628145459958
"g7705888_3p_at",7.80966275128157,7.77457322736373,7.98722165112873,7.89414491023769,6.89201774864466,6.77934956556982,6.53383023521533,6.32719902370489,6.41839725489118,6.30988896676822,8.08651788692909,8.04824846352039,7.98654633387019,7.75188830318592,6.77027100467972,6.45098747229365,6.70121930942253,6.65944710771454,6.51904273220129,6.62849798096154
"Hs.118194.1.S1_3p_at",5.71929364915145,5.69480596345275,5.61942689723164,5.8883026222501,5.60764360999233,6.24424514372712,6.68199395953882,6.68573768446807,7.05783122300045,6.81949402254292,5.62788622135936,5.28631520806584,5.227204823719,5.40201110634489,5.46718849175414,5.96010399973917,6.50149347667495,6.44507550453533,6.6273872773228,5.98370847788706
"Hs.180952.0.A2_3p_a_at",6.7422486584605,6.24680938654081,5.26326684567933,5.6732179094468,7.17672597577127,7.90403688624288,7.85011336719711,8.48257039701446,8.48286770217049,8.44196882530764,6.13750741924989,5.6194520523912,5.60939660850187,5.7260069990304,6.43973932474851,7.93820441915563,7.47427095900501,7.72168882491445,8.1349559379942,6.96143292541729
"g7705908_3p_a_at",6.43170398304984,5.67740115771766,6.21793720780482,6.37537472359031,7.62839878540747,7.57022740385305,7.58413058581061,7.64866107175396,7.63488808019283,7.17453313009847,7.07077663408147,6.65543707311134,6.82184951793856,7.25438712458206,7.99070180690121,7.74373888841394,7.83112722311827,7.62783367387299,7.75226363319739,5.97429623131878
"Hs.34851.0.A2_3p_at",3.83813584660521,3.43557239644567,3.59387708233576,3.39112515577531,4.39882748697907,5.46850601260339,4.77038175323185,4.96941512012733,5.51443678063224,5.40895407431204,4.33613906686367,3.91732168598684,2.87300948323231,4.05228701532548,4.32602030380251,4.67873000816863,4.98571716836405,4.62094354274089,5.00470597056467,5.40556987815799
"g7705924_3p_s_at",5.38487231514931,5.28533962929561,6.2032810186479,5.2475272860597,7.27324635095789,7.54631017557904,7.46832297857671,6.35342230151206,6.95180759015101,6.67786507669002,5.12492169226782,5.5283184884478,5.95238658618952,5.24821503399583,7.73711649840646,6.81185480072518,7.89631970521012,6.62066784506303,7.50114701675321,6.59270621020039
"g10047093_3p_at",7.081296863725,7.78902870015262,7.37846374722409,7.0783717822909,6.11481306541059,7.61003705678363,7.57654195795831,8.50020848392163,8.07654472955302,8.67839272946182,8.10361500245777,7.21374675144911,7.8911220157439,8.05202061655729,6.63649817712898,7.72470247227793,7.82076036854632,7.71719210124075,8.01811184627753,7.33069984253028
"Hs.18925.0.S2_3p_at",8.3494630173294,8.58739044996555,8.46587579614533,7.81276194461745,8.26691209421596,9.66047625298022,8.90803344499721,9.6456630669652,9.49329478559284,9.36203730743308,8.3274303901584,8.22473214386129,7.94011444807612,8.62080258363677,7.51892107506245,9.18342494323495,9.0124599990076,8.52419950300228,9.32955216100454,8.28863159464797
"g10047099_3p_at",10.2019472954315,9.96320974406097,9.24996961713135,9.64957575381253,8.68367413913931,9.7062997128233,9.44268174037074,10.2345130767599,10.2584413751704,10.3693913012222,9.92134069810121,9.33026916665172,9.6197412560663,9.5349070691321,9.42218683292256,9.82559308256409,9.40352572351119,10.3455177618387,10.2751923564432,10.3892584630984
"g7705940_3p_s_at",6.51209966896678,7.21213198190864,8.53115176658288,6.69177795201554,6.33431755720094,7.13891480224623,6.0291074756585,6.3370170717288,7.75134032039376,7.31759317757707,8.24026103264257,6.74649464218536,5.9887911002278,7.6669909409238,6.40700786115305,6.11053332533842,6.85652731762643,6.86221699458972,7.38847986091451,6.07319910014748
"g7705954_3p_at",8.40270022295803,9.74816057803117,9.90445367270702,9.37886266258264,9.50228329491416,9.74901867867633,10.2400427606941,8.90211801497819,9.220269106627,10.0046644395261,8.65790234146038,8.85846809157542,9.75178559501105,8.71179783946226,8.90797200466843,9.1651721670798,9.72072111275223,9.22096465268349,9.12703022943573,9.4305516940572
"g5453857_3p_at",11.4252064103423,11.3226084540289,9.99231728325573,9.23928445167608,7.52438705596543,9.61464792145995,8.91140489503436,10.6791995063344,9.50809074623325,9.67589889905368,10.2153626313519,10.7943862695409,9.39792620346145,10.6481296093042,10.6080291812982,10.2855929946033,8.4973170193864,9.28801878750359,8.10395072341473,10.0736771854252
"g7798596_3p_a_at",9.1058067662471,9.19317761270361,8.70684040651321,8.23960008947435,9.22138484477151,9.98771221557882,9.50319713476112,9.83982371194686,9.89354974119905,9.669272135762,9.09602569719287,8.25023253684369,8.29762243329169,8.78853151669727,9.34314569776306,8.92914624498481,9.7635249337645,9.35543471208576,9.84021880304183,9.66380907994172
"g10092638_3p_a_at",5.8815613736125,5.55064748696599,6.31443574647874,5.91471216118964,5.46431096126656,5.98991284052589,6.47992630259386,6.80888757407907,7.25311139292902,6.65186847383692,6.92675922385623,6.95581191507018,5.42963759765873,6.74367675824607,6.51279561245686,7.32330846675563,5.85514469878075,7.02024946198275,6.64195261972643,5.75184197561754
"g7106789_3p_at",6.8286005199559,7.59280853937182,7.80232854879328,7.456127122167,8.3749055980903,7.89572524465887,8.215925482395,7.7040070172717,8.28917831953955,8.24575108770713,7.24164939312814,6.82464801311775,7.21785986257046,7.420630711167,8.20862368087024,6.88773099416687,8.0279437473412,8.11435342375929,8.15629314236601,8.37365681140054
"g12655208_3p_a_at",6.98361133295713,6.869587396916,6.79754605841781,6.61878078553611,8.15070651804538,7.91851182666419,7.97758549073519,8.04977507270018,7.59016534966056,7.95032035990846,6.78138475059573,6.77624942328046,7.09453874909805,6.9278824212813,8.93401214485366,8.53931818271843,8.08893670328458,7.76498021726575,7.49224884245582,7.20802794649204
"g7106847_3p_at",8.03072362117389,7.90300378730712,8.00015251879901,8.25110064564947,9.28324457587668,9.73809533925047,9.23383769221374,9.69702471734044,9.27843087451231,9.40343348847338,7.78612945700925,8.17281162328611,7.93880790196046,8.40038897266494,9.30363770344505,9.08800432306842,9.45647333083819,9.43027017117569,9.7826249287269,9.7562078593501
"g12330684_3p_s_at",6.70797636916884,6.31245794397292,6.4808104808254,6.46256111290487,8.61088876887872,8.52880998905025,8.45980493472455,8.01815063027388,8.11162776346766,7.84424026325543,6.57204553774775,6.4808104808254,6.07613703449905,6.64372773172988,7.76452100970073,8.59636532465384,8.72033195592418,7.9652503960904,7.72878358601644,7.62675291864984
"g13620918_3p_s_at",9.38673675932163,9.36108271405774,9.35781349801207,9.32454719400846,10.5541772078581,10.8942119731729,10.7631092354692,10.6786778825937,11.1394088190407,10.6043811972882,9.14001047784784,8.87210122701027,8.74185732292454,9.1034749339188,10.5977072007316,10.6312424203347,10.545392349476,10.5549170176668,10.8889572614702,10.206799092428
"Hs.211454.0.A1_3p_at",4.41308943274906,4.32109074872737,3.65244442670309,3.80051978720118,5.12004298928589,5.61888606891038,5.39159331126053,6.07716128543647,6.39980103792121,5.93366104429968,3.8774719744115,3.73538103803679,3.66007985974382,3.21982869436014,4.18725841229285,4.45475650348597,5.68796530887383,4.27443623057709,6.5447890611847,5.66753528742661
"g13559384_3p_s_at",6.34667229226572,6.56134288537813,6.90845524143116,6.79603748594052,9.01935046949766,8.7683587556502,8.81757303435019,7.81752858901926,8.53647328893837,8.63468365220293,6.37281963967257,6.4624764937062,6.70935843648285,6.7926684942599,9.95309002293948,8.64291963471589,8.71967015481333,8.9499544217202,8.82445314037952,8.59167517162057
"Hs.94881.0.A2_3p_at",4.86938370776979,5.22094908746595,4.01141812031365,4.34101568198649,4.70801863182321,5.56086862000098,5.63386875287411,6.72921509421228,5.84353897640027,6.7712321751705,5.41406184853413,5.31974676441159,5.29632567100148,4.70540802779315,4.30648122713959,5.97259272191626,6.04387260478467,5.46014507331283,6.22358048523068,5.6128079481847
"g8923786_3p_at",7.22422822861878,7.04516223371468,6.25499669404162,5.87464764366344,6.42645434029968,7.10316032843315,6.94782780664113,7.88278617051727,8.22178573242996,7.9005401715465,6.85584397831929,5.90416535125735,5.70541686814115,6.77324819749482,6.97856385836351,7.37224286786183,7.77719042754096,7.63928462398622,6.63148644053563,7.39891169619152
"Hs.47225.0.S2_3p_at",3.2656135250726,3.25162204890622,2.96249628709351,3.36438238077089,3.6528314201428,4.46694642907321,3.95380456685794,4.26919672527727,5.15636258501782,4.82507999662689,3.3870267802331,2.85475530307365,3.6081803236,3.80488043198397,3.10869312578846,3.78396842027712,2.40905638655103,2.56888784605537,3.47435785554924,4.16644706643839
"g7706080_3p_at",6.3582454536872,5.10604269740837,4.98556556744822,6.84976283069191,6.79441033853006,6.61295235014495,7.43682436513448,6.48143021740294,6.96072549316272,7.22856206139098,6.26057720993118,7.00490303694737,6.14141716631795,6.58354539614693,7.75222672140585,7.84433603790897,6.87249132944801,7.49070454831396,8.10900055308875,6.37227478644927
"g12052761_3p_at",4.01968718285692,4.32099170128519,4.16360133608395,3.3890656139376,2.73757828299114,2.7606497691305,2.93004279895091,2.90378499314181,3.43777765045012,2.64480245192829,3.97898618078204,3.98991201678477,4.13535339196974,3.86084668089418,2.85112906353748,3.21714499284878,3.19731891095913,3.11011551140136,3.24063404750087,2.8325063130468
"g7706090_3p_at",5.94481228846288,6.09563777871088,6.02329125320747,6.71250890914854,7.56546154955281,7.59459085038364,7.73645352738716,8.01293644219616,7.89949670869977,7.9496275118618,6.62588792049857,6.12176191435934,6.10255580913979,6.59952094685034,7.25441805257986,7.42428503658652,7.64039613375424,7.80342787562181,7.20573249245721,7.62177708547678
"g7706094_3p_at",5.94758557695045,5.40450928951811,5.81878081848384,6.35222331590607,5.87283324727899,5.15287479264447,5.68249468877634,5.08162226664337,5.74567671345469,4.98719396095669,6.23835187505424,6.35601042745456,5.25394438589001,5.98683805907123,5.84913460471796,7.00048305139456,5.11422699803035,4.6653650761613,5.12814467764601,5.09430325002679
"Hs.26813.1.S1_3p_at",9.38119920784651,9.13604233432237,7.88560566861791,8.05580705401823,8.35928509949174,8.07746241287743,8.01550221446258,9.00284791599399,9.00353315942474,9.25594196833146,9.19014435873946,7.73753474039381,8.50498219798436,9.00977822295978,7.80974424695462,8.57930909531336,7.83969296269007,8.44665929445297,8.41917755072532,8.53195451727232
"Hs.89761.1.S1_3p_a_at",5.85782738061956,6.00094123092907,6.06365654054601,6.11000278269675,8.09609542500044,7.63282702945126,8.02896190803281,6.74956389705392,7.11061610644299,6.67663347613363,6.51015708285483,7.05799594083104,6.70702215183104,6.02329125320747,8.77402054370291,7.68678831165192,8.38596548835917,7.45689239229941,7.6153622812678,7.73054655074784
"Hs.119154.0.A1_3p_at",6.67531958787704,8.06202184168568,8.10593777297072,6.1125644911928,4.87393443442632,7.50231509796097,5.18035997746411,8.31220728255596,7.1737937801443,7.40591661925468,6.45421547780867,6.22648396614087,6.96196001161434,7.16431983704553,5.188141852474,6.6912717531723,7.67285658173475,7.67528745397605,6.96159673942727,7.09565599960006
"g12005903_3p_at",8.61780205224928,9.02320922403846,8.41596146509825,8.15913496336979,6.29033339502067,7.56492036229394,8.47671014667978,8.80409902191636,7.49437103671196,8.16147917315532,8.17787343640956,9.77229988518108,8.86990840890258,8.8085763307156,7.77234632009424,8.90340206739999,6.67392597615493,7.44475603223951,6.17530741207201,7.46101487637963
"Hs.5721.1.S1_3p_a_at",5.56316594526797,5.50406654750696,4.83382511219139,4.57712694144183,5.07523110985093,5.94144772115504,5.64426290599553,6.38632586974796,6.48184857326722,6.1841248560692,5.60056446650004,5.52511934967192,4.74629298249643,5.44473640471756,5.06813553621926,5.85443700767422,6.00692733323414,5.09807553553326,6.46499735700622,6.41326058636216
"g7706157_3p_at",10.128878108333,8.77710598853165,8.97357785464406,8.58016739112502,9.26011278835284,9.9020975948306,9.37153530528019,9.89551469183218,9.53576866001337,9.34747792569186,9.41627509036743,8.83605534681289,9.64515116910035,8.98777118320159,10.3848128140759,10.1328059426364,9.78083030607334,9.88392815869046,9.05918344043842,8.47596449507667
"Hs.93814.0.A2_3p_a_at",4.45518934885591,4.80439015123067,4.60830745912239,4.52812861474892,5.76070835728089,5.91633669443808,6.19318344252745,6.10205624349986,6.19655110193646,6.88509598638196,4.22518841255781,4.86759602656631,4.70415047806839,4.58069656636709,5.49032841706459,5.75513157651991,5.77994947591433,5.24816229175975,5.69123415529715,4.35874076499126
"g7706163_3p_at",4.6766503444239,5.12615878989662,5.60245133838383,4.28804447934002,3.79814659595738,4.00502324333416,3.87041861458194,4.05260920009401,4.12066627651872,4.08117646497265,4.3404536902547,5.27684579789497,5.55936267575201,5.15400231431578,4.56770317484258,4.1078403642274,3.84837557590207,3.79371937611053,3.71890241167103,4.38943217848412
"g9963848_3p_a_at",7.2349071756479,6.94505457829585,6.09090455207129,7.24888152632537,8.05543352789335,8.16220751536162,8.48965307963556,8.24150218435729,8.49658775336564,8.66253198199258,6.82172900729826,6.29185225084927,6.75284895135498,6.56062619367034,7.99827946144112,8.41207810763154,8.40579641865436,8.35255413417034,8.07084942929653,7.3958174865567
"g8393715_3p_at",3.59530027090913,3.00793980921097,2.91826626285708,3.36948467849932,2.99917406111883,2.92553564455501,3.01713045527322,3.93532440432829,3.61327565691542,3.14371257505149,4.12787363283619,5.50119013084406,3.07911341811684,3.53513176361179,3.90649566605306,5.17011591653207,2.56015482424701,3.49184102140733,4.03926092949398,2.8198643350769
"Hs.293297.0.A1_3p_at",5.09848195205968,4.78796670297526,4.16971771739611,3.90771267584657,5.02739365218893,4.96927661341594,5.02404246198904,6.39697234650207,6.60005383579713,6.64377448504078,4.41239721069536,4.62441827731993,5.08331410949451,3.70261652127235,5.37250337141161,5.83574081954363,5.88132694185972,4.7293669241256,5.00975486293933,3.91696681161829
"g11072090_3p_a_at",7.28182880540441,6.93681403484321,7.1343260954837,6.77004161122715,7.23950592946757,8.09727421239977,8.61795756601021,8.86817773851046,8.29324218755628,8.2944373513663,6.5460978159618,6.81956650718061,6.12687232144334,7.25163480380357,7.40531424146286,7.87822011996401,7.87153005788543,8.42719677701116,7.57579300025651,7.16088236562725
"Hs.268384.0.S4_3p_at",7.39330398739273,7.2003433701262,7.198245713897,7.14575844487621,6.57531396608086,6.29958851686091,6.46303553618833,6.31029859250377,6.18782544524887,6.4359680931413,7.19063634747703,7.36242693431279,7.668514144525,7.09204988136141,6.49568186430511,6.60149379351866,6.6285833949958,6.35578208529137,6.5537999728079,6.10205624349986
"Hs.184987.0.A1_3p_at",4.47698670911086,5.94410450667491,4.6944804984322,4.36358938931346,4.91885246471569,4.37137228187344,4.55454698255992,5.81951768450114,5.6018983983961,6.05670098664164,5.18967068546435,4.86981369852551,4.66231320182664,5.58227970064187,4.68258306894483,5.24846103723173,4.83530458653369,5.44332130647637,4.98689129023457,6.19202693810761
"g4826891_3p_a_at",5.61928738081337,6.06113320832796,5.76972580468887,6.01518525020267,4.82170782308304,4.84026130815486,5.80124905308866,5.82421637137179,5.2690019628114,4.82072768014916,5.86382534640082,6.93358557760227,5.59497781366658,6.16711939885329,6.18678046629811,6.09360997538734,6.4643324627678,5.42298394337165,4.55279727915517,4.59317266436057
"Hs.297007.1.A1_3p_x_at",7.52865194387257,7.7868326079497,6.88985428947585,7.27302997717882,6.7370879149825,7.82372795679862,7.82429395538016,8.54145152954795,8.91952455624337,9.02359107798888,7.03859059029667,7.13433489214073,6.92952375333047,7.55468857713237,6.05458539814448,7.65098778310554,7.85269568820078,7.56512714623668,8.03677614952208,8.29801549485146
"Hs.299254.0.S1_3p_at",8.24634149436578,8.83712675433807,7.43272121115021,7.52623392598705,7.36723158049522,8.65136170536878,8.62028624177608,9.28376161598666,8.95984158563731,9.3630715004533,8.368860460958,7.20357259630232,7.91736476687494,7.59086799801735,7.01143837773007,8.45769169846815,8.27614651183699,8.4446601214955,8.57247948365283,8.30328951284354
"Hs.116674.0.S2_3p_at",7.87383923479436,8.15170836657093,7.34447681845973,7.88603500272604,8.02334161959163,8.41146575817259,8.64779232874233,8.96149117633472,9.13883705000003,8.92715897048924,7.64683565734454,7.65313954920573,7.13280480622835,7.70441879292074,7.89676472408707,8.13617275349317,8.64869993189435,8.63261486884586,8.6600543572233,8.17200945971367
"g7662195_3p_at",6.43281074296732,4.5260136445625,7.77505776257617,6.76495611290581,7.06599332728604,6.23061964441452,7.84545566507314,7.78588461596065,7.25302889419452,6.78227714291306,8.15519266859885,8.2832728235944,7.25100155444501,7.80849870407625,6.98659312705055,8.74698818746981,6.27640542208027,8.46593813701548,5.720317155163,6.40193004195465
"g7706660_3p_x_at",8.06474907294851,7.66977090868706,7.487277397843,6.63068352760964,7.78162918614649,7.91511311891321,7.29660279210898,8.91358402443679,7.0874574729776,6.84741918543801,6.64904738139026,6.58659070446318,4.82221232003963,5.22846209095359,6.14660934320253,5.91869217076739,7.10528338148175,7.2054618811887,6.4434302640956,4.32664658260993
"Hs.278428.0.A2_3p_a_at",5.25615356076685,5.44621063207872,5.568192154473,5.20815933826038,5.47896917732479,6.40735611833137,6.2206549090713,7.25344455404067,7.09213444252273,7.00221945611558,5.81878081848384,5.79071793334135,4.90428235887107,5.80391523501789,5.59483706695239,6.52622510615625,6.19138894577363,6.39653040455643,5.82243421923527,5.05558250582239
"g7706752_3p_a_at",3.84211724053504,4.0808484004434,3.39457134399659,4.03441646412585,4.26721310333797,4.86103786182231,5.30186773091193,4.95524400968438,5.42351410364059,5.74036064913164,4.40579416679704,4.31966098035519,4.11058500792932,4.12812999559265,4.33830486454558,3.70679944162298,5.60021762639701,4.07954205765861,5.34261546162998,4.50064772056676
"g5138992_3p_s_at",7.07697523039205,6.85655315535442,6.02008326012501,6.11901384197568,5.85537238237059,7.16112291028276,6.68185820998948,7.89069722890586,7.11312643607301,7.00610794185065,6.24632118796509,6.24730486785939,6.45294286065866,6.63315779719602,6.83010388680384,6.86655067602753,7.19154233950247,6.74950504592622,7.79321525099135,7.5396506769062
"Hs.287757.0.S1_3p_s_at",7.7798431979185,7.40810017180423,7.92138051560886,7.71362226943463,8.81267730050798,9.23730081835618,8.87817692106987,9.02707165554684,8.9047011724918,9.46187044928913,7.49225264471231,7.77026598566111,7.55988253883234,7.24272810639396,9.73792369217739,9.09855048029386,9.06270990247829,8.65421833658873,8.97061238922358,8.06036379618579
"g6841579_3p_a_at",4.63745007125175,5.06943741152615,4.90731019529891,4.5198387699851,5.86155406835283,6.13834831998305,6.33336589233921,6.01977180580192,6.32062133192209,6.78685923632253,4.80753413637427,4.37056713861055,4.74925665547442,4.29421121490679,6.08358277299538,6.16690469700545,5.85510756724939,5.58265679653608,6.27265960850167,6.16807614671631
"Hs.158065.0.A1_3p_at",6.88759374656723,8.17705441520213,6.7393228752811,6.08021895717232,6.33254867861559,7.26979822023237,5.09728463246984,7.59139419927761,6.8531344472997,7.07984637910123,7.13856946517824,5.82580112743493,6.1781955714414,6.9217577573197,6.22479533937333,7.13227964031595,7.15919536107466,7.8194072626996,7.87780732178134,5.81965908169739
"g4929674_3p_at",9.27720037280523,9.18334727353517,7.90290632316533,8.50962206969672,9.87976125224431,10.1478499320429,9.9896766585988,10.0639447536545,10.0001113252354,10.1304375588742,8.50894380128531,8.26177490827539,8.89851622247905,8.71350912994844,9.39261690448623,9.64463902365932,10.1031558952972,9.87807138701659,9.93545672687134,9.6915457007806
"g13528749_3p_at",9.96066100879571,9.73134000498148,9.07243259473015,8.94117726700929,8.84902440209342,9.56694813997812,9.88574409439672,10.6100513771897,10.3065073021012,10.4241639561839,9.85799507067378,9.17030697324788,9.0606390343932,9.60972278721455,8.43500801656132,9.37623962178877,9.72278583340724,9.95924210807081,9.91423645190093,9.67420171842198
"Hs.150741.3.S2_3p_at",4.4864961123249,4.21378442296037,3.5286617800491,4.12527847227432,4.39032137232083,6.58511776129581,5.3916431873231,6.09566193778395,5.95818373628301,6.16322024297399,4.8764428092344,3.40090044639613,3.94302815798911,3.63811337613756,4.81230813391816,5.36160282979262,5.22279941213487,4.7134652766421,5.77377624046921,4.79960599464393
"g11761635_3p_a_at",5.54214465862062,5.35983742543377,5.38377284909723,5.38114958827611,6.29612452243998,6.6167945981964,6.31079723757003,5.77194993712226,6.13016269082182,6.28406967615764,4.92213662040443,5.17632262313662,5.28703069157222,5.25852551917069,7.00445095073546,6.39196923569122,6.07110393991754,6.17331365243286,5.87561208913285,5.92954705864771
"g4505662_3p_at",6.03949392515198,4.51933079206956,5.18401639881958,5.70662279946024,6.75473112375852,5.80032283993567,6.15309986250448,7.25007069887156,7.47408052491474,7.50314515636362,7.36445645322506,7.24107786544552,6.34191250680176,6.60728356417503,8.05616425700922,7.92664779799473,7.82188278255847,7.87409987744624,7.90703128577485,6.77759550607032
"g7705577_3p_at",9.51316908469949,9.76124184675023,9.39761834144658,9.76721263839591,8.74412571575768,8.68769444571118,8.9370691100145,9.40717659551314,9.04070838327672,8.62526187821433,9.68616282859534,10.104642489733,9.49508010095172,10.1803152734628,8.06367972489076,8.95723088868812,8.50934389810466,8.98579093141785,8.46029825329132,8.19606839845487
"g12642941_3p_at",4.79502766989983,4.70926974761447,4.58064223017425,4.17654194681346,5.72928722998467,5.94800966235144,6.43431955678763,5.36694048451861,5.43733527424448,6.08842617038858,4.32362928327993,4.3177294383787,4.11152797479753,4.18059007294733,4.75490605209436,4.89023842716027,5.97480362393922,6.75449521637733,4.76099644463106,5.73398443102253
"g7706774_3p_at",4.65810825477676,4.73110132024917,3.47603915412896,3.8817569224882,3.58455979221986,5.33113350521893,4.8856726730672,6.67182329142596,5.73234418771959,6.5042620165422,3.70596406962129,4.88216411214711,4.12578135923705,4.41397964120953,3.25712514337617,5.29918020684944,4.63611029137047,3.0254716091727,6.26250579840024,4.1417300481896
"g7705259_3p_s_at",6.10151816654456,6.07752924114295,6.39520516609185,6.63952669398589,7.29433912671848,7.39670995282658,7.13886686544881,6.86444124565261,7.16518393311424,7.53214309740739,6.33165332993396,6.33888364979554,6.57804952755898,6.52402021778278,8.33957662176315,7.51029305299901,7.57887152932072,7.13669882255644,7.07398546219128,6.740882517333
"Hs.7905.0.S2_3p_at",7.7069524719482,7.12034330959971,6.61491249500854,7.88923282026546,7.98890683877562,8.85980965506856,8.44974110686846,8.73223772155747,8.42202731601257,8.78994896311,7.54687880773108,7.19922738000258,7.48851900965616,7.60362412003265,7.97853248772503,8.24265535976329,8.46736547363901,8.05582480275129,8.24003328347436,8.13859722139167
"Hs.122139.0.A1_3p_s_at",4.25974963364415,3.12422001013709,2.87009701197564,3.3410423277169,4.32268236117354,5.64115219365562,5.74179680931601,6.27477942636019,5.93376484738591,6.14875754506468,4.19718278678868,3.06139410879782,3.54741746365482,4.15128186705329,2.86123837206853,4.07361016038159,4.35252950770727,5.13805105709798,3.89371779479762,5.53086664926617
"Hs.11261.1.A1_3p_at",6.7656168520432,6.62883381143735,6.90449728472866,6.61777546657139,7.29689266736016,8.39899750257326,8.24094827777901,8.69623324333724,8.89499228373792,9.26810996080101,6.74673057629675,5.7706708256319,6.52119613524883,6.83956468174161,7.19789506798372,8.05270656414858,8.70144597647441,8.15892773743103,7.85170395374808,7.18554296793123
"g7705317_3p_at",5.02073701048637,4.95718029463004,4.96608408124334,4.10590887872156,5.33430023711492,5.79893242504911,5.13331820300764,5.40624861073689,5.09628303753669,6.12802689982836,5.28221257941327,5.99651290384349,5.29157192583822,4.70006744093257,5.00751312476275,5.97820195216515,4.92981360911084,6.05750787484348,6.25155097295358,4.4769588417632
"g7706686_3p_s_at",5.93128280404834,5.85873190960676,5.9728008264792,5.72300082966998,7.08315079989358,7.17841247113601,7.2107320738405,6.74176365754903,6.50687971405234,6.63945581999815,6.41060430764965,5.87737158864714,6.10643041990273,5.57134520499286,7.37014108093219,7.34743287878555,7.60293782386681,7.09117937254738,7.03356829572504,6.97443046421317
"Hs.61345.0.S2_3p_at",6.66875873563831,6.01628755168698,5.6472072292006,6.51320682054464,5.74964560210565,6.74011099319588,5.82578726440941,7.70419198414548,7.18183544223246,7.32962986073578,7.39358894253326,7.10214470299587,6.18962034642485,7.06490047097627,6.11655849289456,7.29229981465969,6.09342968004211,5.66551841674732,6.41920595158888,6.85524810291389
"g12654808_3p_a_at",5.89084214505308,5.32043306912516,5.33597261363366,6.54594176029144,3.87640751577287,4.48512497224405,4.64766211542991,5.49265976526815,4.66352600011645,4.61338586199217,5.65409889673615,5.81390869789487,6.07770397036216,5.90750717166816,4.53934365897104,4.98554780139363,4.04262144664253,4.0854864183812,4.27297865006092,4.11465198847451
"Hs.260622.0.S1_3p_a_at",11.3068825706063,11.0423509147079,11.117132902291,10.956025407637,9.56069794531934,9.9614947492249,9.95146069680227,10.6502171433106,10.2923869820716,10.4058226230956,11.5394225442003,11.1304576518284,10.7131685629481,10.999394826204,9.00584778262577,9.3384937139153,9.052137571038,9.89054173283854,9.88472511923736,8.71207037759291
"Hs.5184.1.A1_3p_a_at",4.96626060835682,5.1990481374796,4.8236020919503,4.91890861228659,6.63373711031722,6.62663461117393,6.55849142928733,6.41006591907226,5.93080120967491,6.46487217427232,5.2464310701565,5.40340571950054,5.7293661453301,4.93118003092031,6.9546743724114,6.82267874116673,6.79025917109047,6.07073990355293,6.27179676130801,5.86096625414021
"Hs.150395.0.S1_3p_a_at",4.27562475211456,3.5493043745003,4.54548487616172,4.25664924066946,5.68258657456529,5.26353129539673,6.16558123308908,6.80306786643058,5.68338798266047,6.78236732623784,5.51014969034853,4.91432944123736,5.26846601250664,4.91207485777657,4.48871396831233,6.07784801607631,5.90485434182268,5.40018876314857,6.50836981689006,4.07862628281472
"Hs.182281.2.A1_3p_a_at",7.10330875039787,6.80326266547481,6.93107741727751,6.68987355698291,8.22540555037049,8.28326835348777,8.272327226788,8.44729570707954,8.33128670140285,8.56416372154915,6.91158488990207,7.08802413683818,6.75875901374001,6.69166190907682,7.80944741053369,8.62167662694428,8.60164649585666,8.18430585550596,8.14340200260978,7.33659668387585
"g7705488_3p_s_at",9.23470075504967,8.70594714168449,8.77393402435845,8.54689840389761,8.57175116317502,9.56281787805572,9.22886282538645,9.5396416632409,9.47982030459923,9.37755310718598,8.8273746347978,8.33110099529043,7.99162784980069,8.52352705009604,9.11346017972676,8.845775727584,9.23612924095649,9.44061492172632,9.49505636124542,9.17874135779438
"g12803354_3p_at",9.45419752593062,9.70435705507601,9.3281362769522,8.78741117344521,9.54980122833173,9.9914898232044,9.95383071439446,10.4908467974852,10.3949438965148,10.4098587775746,9.71148539404877,9.08550320220214,9.39170088453194,9.57220963881884,9.12158527227667,10.1293751116348,10.2419575601983,10.3933804411929,10.2651794255856,10.0402335304273
"g7106815_3p_a_at",9.55229887887558,9.65514268121631,8.97546337696765,8.90709021471782,9.60815117834195,10.2240299680668,10.5511578452166,10.1961930738074,10.6703344205364,10.7055379049892,9.03049327059813,8.68646142446066,8.68681995807642,9.11361689404207,9.21146079705795,9.73867429023227,9.82798032292144,9.85934134788007,9.78519842290078,9.99030410633393
